experiment_id,match,gap,egap,algo,init_method,dataset,scene,image_filename,image_filename,img_res,preprocessing_method,kernel_size,kernel_spec,are_occlusions_errors,abs_error,mse,avg,eucledian,bad1,bad2,bad4,bad8,runtime
bm_50_7x1,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_50_7x1.png,,722x480,None,7x1,None,FALSE,4919167.901,628.5034989,14.54346749,14580.27417,0.833177132,0.731802069,0.620774068,0.530571578,52.23830748
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_50_7x3.png,,718x496,None,7x3,None,FALSE,2169679.61,122.0984334,6.11318561,6582.927296,0.551400605,0.437994128,0.348083219,0.278686908,56.23964596
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_50_7x3.png,,347x277,None,7x3,None,FALSE,1084310.25,345.8099218,11.30090204,5760.218415,0.693316241,0.613972006,0.514231519,0.40284943,22.2359643
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_50_7x3.png,,659x497,None,7x3,None,FALSE,6530412.244,1251.75325,20.22006039,20106.59076,0.671483464,0.592837658,0.51977137,0.454151663,51.38816881
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_50_7x3.png,,741x497,None,7x3,None,FALSE,12959712.88,3276.850881,35.94000127,34374.54712,0.876400818,0.821305461,0.771323903,0.7029005,59.5767796
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_50_7x3.png,,741x497,None,7x3,None,FALSE,1740700.913,152.3718674,4.827328632,7412.437438,0.285795897,0.209940293,0.178719498,0.155746229,57.29835463
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_50_7x3.png,,707x481,None,7x3,None,FALSE,4877762.33,498.7684214,15.15520183,12670.06754,0.797793409,0.724723011,0.621666967,0.505747948,53.40821648
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_50_7x3.png,,707x481,None,7x3,None,FALSE,1675368.573,104.0280221,5.205368189,5786.349023,0.540422055,0.437785456,0.315531266,0.192730244,53.14742541
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_50_7x3.png,,735x485,None,7x3,None,FALSE,3134565.084,280.9789883,9.114174388,9830.302926,0.49544955,0.42652113,0.377117486,0.309767912,56.02584934
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_50_7x3.png,,699x476,None,7x3,None,FALSE,3136313.411,393.4530442,9.965155344,11127.92387,0.599927556,0.461344399,0.350594799,0.269588343,52.71698976
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_50_7x3.png,,681x462,None,7x3,None,FALSE,1564003.168,128.3337668,5.108550495,6268.165285,0.430025412,0.336817419,0.25456143,0.165678057,52.76302814
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_50_7x3.png,,680x463,None,7x3,None,FALSE,2583071.492,280.6480985,8.430527561,9273.034786,0.529111115,0.422108716,0.337580574,0.238424256,50.78574777
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_50_7x3.png,,720x486,None,7x3,None,FALSE,1347564.316,52.50378532,3.916575306,4250.272921,0.525970233,0.352088401,0.251782356,0.173684195,54.66480565
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_50_7x3.png,,738x497,None,7x3,None,FALSE,1629611.573,89.91838754,4.95375366,5438.750073,0.546359035,0.388092958,0.279266791,0.189688873,57.63284469
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_50_7x3.png,,450x375,None,7x3,None,FALSE,802204.25,141.4684394,4.867389814,4828.632978,0.297102153,0.216228187,0.17163192,0.149449069,30.88401031
bm_50_7x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_50_7x3.png,,722x480,None,7x3,None,FALSE,3310769.594,507.4278255,9.788255034,13100.8351,0.585881581,0.442024722,0.31033973,0.218632387,54.32469678
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_50_7x5.png,,718x496,None,7x5,None,FALSE,2187347.739,123.5938268,6.162966485,6623.116625,0.551919035,0.438560456,0.350264005,0.28056058,58.77744317
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_50_7x5.png,,347x277,None,7x5,None,FALSE,1091872.75,349.1165691,11.37971996,5787.692605,0.693951995,0.614764093,0.515398806,0.405809336,22.22460842
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_50_7x5.png,,659x497,None,7x5,None,FALSE,6484579.909,1232.4448,20.07815012,19950.91476,0.675189725,0.596420068,0.5220843,0.456158059,52.78488421
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_50_7x5.png,,741x497,None,7x5,None,FALSE,12663688.77,3156.155044,35.11906435,33735.55121,0.870710191,0.811840496,0.758855552,0.693313514,58.34398079
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_50_7x5.png,,741x497,None,7x5,None,FALSE,1750660.116,152.6370894,4.85494759,7418.885763,0.289639566,0.211981375,0.180078371,0.157670837,58.34248614
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_50_7x5.png,,707x481,None,7x5,None,FALSE,4866320.421,497.3080607,15.11965183,12651.50539,0.79589814,0.722551219,0.619927048,0.502292965,54.84206438
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_50_7x5.png,,707x481,None,7x5,None,FALSE,1729142.163,108.2272523,5.37244267,5901.980521,0.545679097,0.443778856,0.328456381,0.201780932,56.08906388
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_50_7x5.png,,735x485,None,7x5,None,FALSE,3123326.071,278.3291647,9.081495428,9783.839889,0.498139113,0.428693134,0.379440687,0.309639977,57.10280633
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_50_7x5.png,,699x476,None,7x5,None,FALSE,3225779.116,402.4474836,10.24941892,11254.39877,0.602803055,0.466072291,0.358973463,0.281169772,53.71236777
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_50_7x5.png,,681x462,None,7x5,None,FALSE,1585836.588,131.1155685,5.17986565,6335.736402,0.433971139,0.339897568,0.257050373,0.166605695,50.95374322
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_50_7x5.png,,680x463,None,7x5,None,FALSE,2603682.586,283.1306829,8.497797243,9313.958642,0.53416668,0.425467126,0.34063219,0.239814618,51.06399417
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_50_7x5.png,,720x486,None,7x5,None,FALSE,1368118.132,53.9452303,3.976313138,4308.221623,0.53118724,0.357532109,0.253404133,0.175195529,57.97754836
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_50_7x5.png,,738x497,None,7x5,None,FALSE,1786090.995,106.8186749,5.429425608,5927.866849,0.547179791,0.392111623,0.290046054,0.205453468,58.07372332
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_50_7x5.png,,450x375,None,7x5,None,FALSE,810823.75,142.7538464,4.919688797,4850.520275,0.303806762,0.221664685,0.174247021,0.151323933,31.27687502
bm_50_7x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_50_7x5.png,,722x480,None,7x5,None,FALSE,3383735.679,526.4659608,10.00397849,13344.33663,0.584879331,0.444706258,0.314298469,0.221130621,56.36582875
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_50_9x3.png,,718x496,None,9x3,None,FALSE,2165716.942,121.7432985,6.102020586,6573.34679,0.548312568,0.435452696,0.346840679,0.278709448,57.51519275
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_50_9x3.png,,347x277,None,9x3,None,FALSE,1064715.75,340.8747948,11.09668418,5718.968061,0.680132154,0.602747293,0.500442944,0.391833161,22.31241798
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_50_9x3.png,,659x497,None,9x3,None,FALSE,6472226.67,1234.195894,20.03990089,19965.08315,0.672031508,0.592918162,0.520009784,0.45417024,52.66911817
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_50_9x3.png,,741x497,None,9x3,None,FALSE,12483559.02,3131.639423,34.61952679,33604.27435,0.863344546,0.803459856,0.750405582,0.681774189,60.9649086
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_50_9x3.png,,741x497,None,9x3,None,FALSE,1771561.647,157.2547766,4.912911917,7530.270358,0.288904665,0.211437826,0.180303001,0.157465619,59.27805758
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_50_9x3.png,,707x481,None,9x3,None,FALSE,4804969.924,488.2787039,14.92903591,12536.12595,0.795969601,0.722663071,0.620380669,0.497654216,55.10425687
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_50_9x3.png,,707x481,None,9x3,None,FALSE,1665799.29,102.9512641,5.175636436,5756.324882,0.539999503,0.437437472,0.314412746,0.191341416,56.41221476
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_50_9x3.png,,735x485,None,9x3,None,FALSE,3132762.473,280.1211625,9.108933052,9815.28555,0.496278226,0.427070673,0.378065375,0.309462611,57.58296418
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_50_9x3.png,,699x476,None,9x3,None,FALSE,3111243.526,389.8770922,9.885499626,11077.23961,0.597430162,0.455828525,0.347566788,0.266951145,55.42699385
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_50_9x3.png,,681x462,None,9x3,None,FALSE,1542606.234,126.4820838,5.038661045,6222.780398,0.425021394,0.330065915,0.246999876,0.163852179,51.18713856
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_50_9x3.png,,680x463,None,9x3,None,FALSE,2573937.854,280.1426107,8.400717551,9264.679984,0.526242269,0.416782258,0.332228006,0.237882472,51.13380718
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_50_9x3.png,,720x486,None,9x3,None,FALSE,1345335.634,52.20640986,3.91009784,4238.219298,0.529234132,0.353041704,0.251256296,0.172475128,56.3244853
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_50_9x3.png,,738x497,None,9x3,None,FALSE,1656361.739,92.19753318,5.035069808,5507.246272,0.547134194,0.389454805,0.282814281,0.193896007,62.27546597
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_50_9x3.png,,450x375,None,9x3,None,FALSE,786295.25,136.7841294,4.770861648,4748.017053,0.299887144,0.218903963,0.170388079,0.146263622,33.00430584
bm_50_9x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_50_9x3.png,,722x480,None,9x3,None,FALSE,3303780.729,503.1437381,9.767592529,13045.41432,0.59200447,0.444741736,0.311205982,0.219182294,57.47481632
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_50_9x5.png,,718x496,None,9x5,None,FALSE,2193645.322,124.3466414,6.180710255,6643.256826,0.550220051,0.436548724,0.34973994,0.281921458,57.5526588
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_50_9x5.png,,347x277,None,9x5,None,FALSE,1077448.75,345.7291393,11.22939009,5759.545571,0.683123326,0.603226714,0.504757736,0.397419462,22.11337018
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_50_9x5.png,,659x497,None,9x5,None,FALSE,6474708.349,1228.040397,20.04758489,19915.23344,0.677100137,0.597370629,0.522632343,0.455972282,53.42313814
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_50_9x5.png,,741x497,None,9x5,None,FALSE,12312412.28,3089.097765,34.14490099,33375.24577,0.855413167,0.790722504,0.737277207,0.672528308,59.34430695
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_50_9x5.png,,741x497,None,9x5,None,FALSE,1786809.144,158.4654327,4.955196422,7559.201398,0.293291883,0.214194396,0.181925329,0.15857213,60.32324219
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_50_9x5.png,,707x481,None,9x5,None,FALSE,4794716.72,487.0320411,14.89717922,12520.11224,0.793536821,0.719186339,0.617102786,0.494373225,56.77516174
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_50_9x5.png,,707x481,None,9x5,None,FALSE,1714025.251,106.5193536,5.325474441,5855.226728,0.544964487,0.443449514,0.326048457,0.199270477,55.11860609
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_50_9x5.png,,735x485,None,9x5,None,FALSE,3130948.331,279.1259475,9.103658187,9797.834154,0.4980199,0.428379109,0.379722728,0.310215688,58.3520391
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_50_9x5.png,,699x476,None,9x5,None,FALSE,3202345.919,398.4478991,10.17496352,11198.33516,0.599765512,0.462691594,0.356901833,0.28094418,54.29081821
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_50_9x5.png,,681x462,None,9x5,None,FALSE,1595078.173,134.3388411,5.210051717,6413.140694,0.430838728,0.334357872,0.250462186,0.167030318,51.86728978
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_50_9x5.png,,680x463,None,9x5,None,FALSE,2597386.648,282.8453122,8.477248807,9309.263635,0.531281516,0.419657631,0.333931689,0.23965143,54.12876129
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_50_9x5.png,,720x486,None,9x5,None,FALSE,1365599.162,53.77419968,3.968991976,4301.386702,0.532431183,0.357238561,0.252814132,0.173977743,57.36260605
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_50_9x5.png,,738x497,None,9x5,None,FALSE,1789107.503,106.7055347,5.438595301,5924.72668,0.548748347,0.393066132,0.291465657,0.206462694,58.95634151
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_50_9x5.png,,450x375,None,9x5,None,FALSE,797183.25,138.2855856,4.836924799,4774.005021,0.308503022,0.226336675,0.17564255,0.147859379,31.63136196
bm_50_9x5,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_50_9x5.png,,722x480,None,9x5,None,FALSE,3374349.952,523.7084539,9.976229685,13309.34348,0.591549171,0.4460012,0.313047874,0.220468367,56.32495666
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_50_9x7.png,,718x496,None,9x7,None,FALSE,2215900.047,126.3716565,6.243414104,6697.131892,0.551572476,0.437901149,0.352529317,0.284364276,61.45718598
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_50_9x7.png,,347x277,None,9x7,None,FALSE,1084364.25,348.8389737,11.30146484,5785.391144,0.686885741,0.606040709,0.504455492,0.4010985,25.46689749
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_50_9x7.png,,659x497,None,9x7,None,FALSE,6529426.611,1232.701469,20.21700858,19952.99214,0.681537123,0.601284342,0.52813755,0.462743872,54.37621117
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_50_9x7.png,,741x497,None,9x7,None,FALSE,12160950.84,3041.360794,33.72486664,33116.36171,0.84942858,0.78230304,0.72795645,0.665231993,60.88037467
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_50_9x7.png,,741x497,None,9x7,None,FALSE,1797261.369,159.4058192,4.984182634,7581.597625,0.297457244,0.215328639,0.18234131,0.159429052,60.38516045
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_50_9x7.png,,707x481,None,9x7,None,FALSE,4796418.416,487.4421666,14.90246639,12525.38267,0.792809783,0.718630186,0.617270564,0.492499705,59.73381257
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_50_9x7.png,,707x481,None,9x7,None,FALSE,1729862.457,107.9334147,5.374680621,5893.96312,0.54705239,0.445049619,0.327769734,0.20204192,57.89520454
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_50_9x7.png,,735x485,None,9x7,None,FALSE,3138043.515,278.6505187,9.124288399,9789.486386,0.500462314,0.42968173,0.379065602,0.312195789,59.95965862
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_50_9x7.png,,699x476,None,9x7,None,FALSE,3228688.933,402.0551532,10.25866441,11248.91169,0.599930734,0.463914873,0.358236318,0.284842785,55.43533278
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_50_9x7.png,,681x462,None,9x7,None,FALSE,1639573.826,138.7820831,5.355389201,6518.3349,0.436633198,0.339891035,0.256504896,0.173040365,55.48660374
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_50_9x7.png,,680x463,None,9x7,None,FALSE,2651089.146,288.0441407,8.652520917,9394.428375,0.536392565,0.425734754,0.340299287,0.247990339,53.6265974
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_50_9x7.png,,720x486,None,9x7,None,FALSE,1385641.347,55.10831719,4.027242796,4354.417684,0.537479619,0.364678972,0.2557467,0.174486365,58.04700541
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_50_9x7.png,,738x497,None,9x7,None,FALSE,1848395.292,113.1105904,5.61882052,6099.952899,0.551605794,0.395847583,0.294292706,0.212062073,61.00370455
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_50_9x7.png,,450x375,None,9x7,None,FALSE,807677.75,139.9198962,4.900600381,4802.132645,0.314649419,0.230256292,0.17857923,0.149995146,31.75291944
bm_50_9x7,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_50_9x7.png,,722x480,None,9x7,None,FALSE,3430872.263,540.3621999,10.14333729,13519.30361,0.593195935,0.448428478,0.31611671,0.223075991,57.31124949
bm_50_11x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_50_11x3.png,,718x496,None,11x3,None,FALSE,2164335.786,121.5930702,6.098129105,6569.289861,0.548876078,0.435038516,0.346048947,0.277867,57.2047267
bm_50_11x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_50_11x3.png,,347x277,None,11x3,None,FALSE,1046037.25,333.3078582,10.90201305,5655.135338,0.675796517,0.598036457,0.493241201,0.385850817,22.52251363
bm_50_11x3,50,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_50_11x3.png,,659x497,None,11x3,None,FALSE,6451246.698,1223.870205,19.97494078,19881.39051,0.678063084,0.596605845,0.52230104,0.454653262,52.85466146
